So Bao Danh,Toan,Ngu Van,Ngoai Ngu,Vat Ly,Hoa Hoc,Sinh Hoc,KHTN,Lich Su,Dia Ly,GDCD,KHXH,So Mon Thi
3015499,8.2,4.25,3.8,4.75,5.75,6.5,5.67,-1.0,-1.0,-1.0,-1.0,6
3015500,7.6,3.75,3.6,6.0,5.5,4.25,5.25,-1.0,-1.0,-1.0,-1.0,6
3015501,4.4,5.25,3.8,-1.0,-1.0,-1.0,-1.0,2.25,5.25,5.75,4.42,6
3015502,6.8,4.75,4.4,5.25,6.0,5.0,5.42,-1.0,-1.0,-1.0,-1.0,6
3015503,8.4,5.25,4.2,-1.0,-1.0,-1.0,-1.0,7.0,7.5,8.75,7.75,6
3015504,5.4,5.75,6.6,-1.0,-1.0,-1.0,-1.0,4.0,5.75,8.25,6.0,6
3015505,5.4,5.75,4.6,-1.0,-1.0,-1.0,-1.0,4.5,5.25,7.25,5.67,6
3015506,6.4,5.25,4.6,-1.0,-1.0,-1.0,-1.0,4.75,5.5,7.0,5.75,6
3015507,3.8,5.5,3.4,-1.0,-1.0,-1.0,-1.0,4.0,5.5,7.5,5.67,6
3015508,5.2,4.75,3.4,-1.0,-1.0,-1.0,-1.0,3.75,6.25,8.25,6.08,6
3015509,5.2,5.75,3.2,-1.0,-1.0,-1.0,-1.0,5.25,6.25,9.5,7.0,6
3015510,6.0,2.0,1.6,-1.0,-1.0,-1.0,-1.0,4.0,5.25,7.0,5.42,6
3015511,4.0,4.5,3.0,-1.0,-1.0,-1.0,-1.0,3.0,5.25,8.25,5.5,6
3015512,7.0,5.25,3.4,-1.0,-1.0,-1.0,-1.0,3.75,6.0,7.0,5.58,6
3015513,5.0,4.25,4.2,-1.0,-1.0,-1.0,-1.0,4.75,8.0,7.75,6.83,6
3015514,4.8,3.25,2.2,-1.0,-1.0,-1.0,-1.0,3.25,5.75,6.0,5.0,6
3015515,9.0,3.75,3.8,8.75,7.75,6.75,7.75,-1.0,-1.0,-1.0,-1.0,6
3015516,6.4,3.5,3.6,-1.0,-1.0,-1.0,-1.0,3.0,6.5,8.75,6.08,6
3015517,4.4,3.25,2.4,-1.0,-1.0,-1.0,-1.0,1.5,5.0,6.25,4.25,6
3015518,3.0,3.0,2.2,-1.0,-1.0,-1.0,-1.0,1.5,5.5,5.0,4.0,6
3015519,6.8,5.75,4.6,3.5,6.5,5.75,5.25,8.0,7.5,8.75,8.08,9
3015520,5.8,4.0,2.4,-1.0,-1.0,-1.0,-1.0,2.75,5.25,8.0,5.33,6
3015521,4.8,4.0,4.4,-1.0,-1.0,-1.0,-1.0,4.0,6.75,7.75,6.17,6
3015522,6.2,4.5,4.0,-1.0,-1.0,-1.0,-1.0,3.75,7.0,7.25,6.0,6
3015523,3.6,4.75,3.4,-1.0,-1.0,-1.0,-1.0,2.75,7.0,8.5,6.08,6
3015524,6.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,5.25,8.0,8.75,7.33,6
3015525,5.6,4.75,2.4,2.5,4.25,4.5,3.75,-1.0,-1.0,-1.0,-1.0,6
3015526,7.0,6.25,4.6,-1.0,-1.0,-1.0,-1.0,4.25,6.0,7.75,6.0,6
3015527,7.4,4.0,9.2,6.25,5.5,5.25,5.67,-1.0,-1.0,-1.0,-1.0,6
3015528,4.8,7.0,3.8,-1.0,-1.0,-1.0,-1.0,4.75,5.5,9.5,6.58,6
3015529,4.8,5.25,5.2,-1.0,-1.0,-1.0,-1.0,4.75,5.75,7.5,6.0,6
3015530,5.8,6.75,4.8,-1.0,-1.0,-1.0,-1.0,2.5,7.0,6.25,5.25,6
3015531,5.6,5.75,4.4,-1.0,-1.0,-1.0,-1.0,4.0,5.5,8.75,6.08,6
3015532,6.4,4.75,5.8,-1.0,-1.0,-1.0,-1.0,4.25,6.25,9.0,6.5,6
3015533,8.0,5.75,4.4,-1.0,-1.0,-1.0,-1.0,7.5,8.25,8.75,8.17,6
3015534,7.2,7.25,7.4,-1.0,-1.0,-1.0,-1.0,6.25,7.5,8.75,7.5,6
3015535,3.2,5.0,3.2,-1.0,-1.0,-1.0,-1.0,2.75,4.0,7.25,4.67,6
3015536,7.6,6.75,8.2,-1.0,-1.0,-1.0,-1.0,5.75,6.5,8.75,7.0,6
3015537,6.4,7.0,5.6,-1.0,-1.0,-1.0,-1.0,3.5,5.75,8.0,5.75,6
3015538,5.4,4.5,3.8,-1.0,-1.0,-1.0,-1.0,4.0,5.0,8.25,5.75,6
3015539,4.8,5.5,3.8,-1.0,-1.0,-1.0,-1.0,3.75,4.75,8.5,5.67,6
3015540,5.6,4.25,3.2,-1.0,-1.0,-1.0,-1.0,3.0,7.0,7.0,5.67,6
3015541,6.4,3.75,3.4,-1.0,-1.0,-1.0,-1.0,4.5,6.5,9.25,6.75,6
3015542,5.0,6.5,3.6,-1.0,-1.0,-1.0,-1.0,4.0,5.25,9.25,6.17,6
3015543,4.0,3.75,3.2,-1.0,-1.0,-1.0,-1.0,3.0,5.75,8.25,5.67,6
3015544,7.8,6.25,5.8,-1.0,-1.0,-1.0,-1.0,6.75,7.25,9.25,7.75,6
3015545,5.4,4.75,5.2,-1.0,-1.0,-1.0,-1.0,2.25,5.75,9.5,5.83,6
3015546,6.0,6.75,4.2,-1.0,-1.0,-1.0,-1.0,3.25,5.5,6.5,5.08,6
3015547,6.8,5.75,4.8,-1.0,-1.0,-1.0,-1.0,5.0,7.25,8.75,7.0,6
3015548,7.0,3.5,5.8,3.5,4.0,3.5,3.67,-1.0,-1.0,-1.0,-1.0,6
3015549,7.8,5.5,4.4,8.25,6.5,3.0,5.92,-1.0,-1.0,-1.0,-1.0,6
3015550,7.6,5.75,4.2,-1.0,-1.0,-1.0,-1.0,5.5,6.75,8.5,6.92,6
3015551,7.0,7.25,4.8,4.75,5.75,6.0,5.5,-1.0,-1.0,-1.0,-1.0,6
3015552,7.0,5.5,4.4,-1.0,-1.0,-1.0,-1.0,4.5,6.5,8.5,6.5,6
3015553,2.8,3.5,3.8,-1.0,-1.0,-1.0,-1.0,2.25,4.5,5.5,4.08,6
3015554,5.2,4.5,1.8,-1.0,-1.0,-1.0,-1.0,3.0,4.5,6.5,4.67,6
3015556,5.0,4.25,4.2,-1.0,-1.0,-1.0,-1.0,5.5,5.0,8.25,6.25,6
3015557,4.2,3.0,2.0,-1.0,-1.0,-1.0,-1.0,3.5,5.5,7.75,5.58,6
3015558,4.2,2.25,1.4,-1.0,-1.0,-1.0,-1.0,2.75,5.0,6.25,4.67,6
3015559,8.2,5.5,8.4,8.25,6.5,5.0,6.58,-1.0,-1.0,-1.0,-1.0,6
3015560,4.4,3.5,3.2,-1.0,-1.0,-1.0,-1.0,2.25,3.5,5.5,3.75,6
3015561,5.4,4.0,4.6,-1.0,-1.0,-1.0,-1.0,6.0,7.25,8.5,7.25,6
3015562,6.0,4.5,4.0,-1.0,-1.0,-1.0,-1.0,3.75,6.0,9.25,6.33,6
3015563,5.2,5.5,2.4,-1.0,-1.0,-1.0,-1.0,4.5,6.5,8.5,6.5,6
3015564,5.4,4.0,2.4,-1.0,-1.0,-1.0,-1.0,4.25,5.25,8.5,6.0,6
3015565,4.2,3.25,2.2,-1.0,-1.0,-1.0,-1.0,3.25,5.75,6.25,5.08,6
3015566,5.6,4.5,5.4,-1.0,-1.0,-1.0,-1.0,5.5,6.0,8.5,6.67,6
3015567,6.8,6.0,4.4,-1.0,-1.0,-1.0,-1.0,7.25,6.5,9.0,7.58,6
3015568,6.6,6.75,6.2,4.5,4.5,5.0,4.67,-1.0,-1.0,-1.0,-1.0,6
3015569,2.8,1.75,1.8,-1.0,-1.0,-1.0,-1.0,3.0,3.5,6.25,4.25,6
3015570,7.6,7.75,8.8,6.75,7.0,7.0,6.92,-1.0,-1.0,-1.0,-1.0,6
3015571,6.0,4.0,4.2,-1.0,-1.0,-1.0,-1.0,7.25,7.5,8.75,7.83,6
3015572,6.2,5.75,5.6,7.0,6.0,5.75,6.25,-1.0,-1.0,-1.0,-1.0,6
3015573,7.0,4.5,4.6,6.25,7.5,4.25,6.0,-1.0,-1.0,-1.0,-1.0,6
3015574,4.8,5.0,3.0,-1.0,-1.0,-1.0,-1.0,3.5,5.75,6.75,5.33,6
3015575,7.0,5.0,3.2,6.25,7.0,4.25,5.83,-1.0,-1.0,-1.0,-1.0,6
3015576,6.0,5.5,4.0,5.0,5.5,6.25,5.58,-1.0,-1.0,-1.0,-1.0,6
3015577,7.0,6.5,4.2,6.0,7.25,3.75,5.67,-1.0,-1.0,-1.0,-1.0,6
3015578,5.2,4.5,4.4,-1.0,-1.0,-1.0,-1.0,7.25,7.75,8.25,7.75,6
3015579,8.2,5.5,5.2,7.5,6.75,6.25,6.83,-1.0,-1.0,-1.0,-1.0,6
3015580,8.8,5.75,4.6,6.5,3.75,4.75,5.0,-1.0,-1.0,-1.0,-1.0,6
3015581,3.4,5.25,2.4,-1.0,-1.0,-1.0,-1.0,3.5,5.75,5.75,5.0,6
3015582,7.6,5.75,4.4,6.25,6.5,4.25,5.67,-1.0,-1.0,-1.0,-1.0,6
3015583,3.8,5.75,3.6,-1.0,-1.0,-1.0,-1.0,4.0,6.25,7.0,5.75,6
3015584,7.2,7.25,3.0,-1.0,-1.0,-1.0,-1.0,6.25,8.0,9.25,7.83,6
3015585,5.0,5.75,3.2,-1.0,-1.0,-1.0,-1.0,6.0,5.75,5.5,5.75,6
3015586,4.4,6.25,3.6,-1.0,-1.0,-1.0,-1.0,4.0,5.25,6.5,5.25,6
3015587,7.8,6.25,3.6,7.5,8.5,4.0,6.67,-1.0,-1.0,-1.0,-1.0,6
3015588,5.0,5.75,3.4,-1.0,-1.0,-1.0,-1.0,6.5,7.25,8.5,7.42,6
3015589,5.4,6.25,3.0,-1.0,-1.0,-1.0,-1.0,5.5,6.25,7.75,6.5,6
3015590,8.2,7.0,5.4,8.5,7.5,4.75,6.92,-1.0,-1.0,-1.0,-1.0,6
3015591,6.2,5.0,4.4,-1.0,-1.0,-1.0,-1.0,2.75,4.75,6.5,4.67,6
3015592,3.6,3.75,3.2,-1.0,-1.0,-1.0,-1.0,2.5,4.0,7.0,4.5,6
3015593,6.6,6.75,2.6,-1.0,-1.0,-1.0,-1.0,4.5,5.25,7.5,5.75,6
3015594,5.2,5.0,3.6,-1.0,-1.0,-1.0,-1.0,2.5,5.75,6.75,5.0,6
3015595,6.8,4.0,3.4,3.5,7.5,6.75,5.92,-1.0,-1.0,-1.0,-1.0,6
3015596,5.2,4.25,4.6,-1.0,-1.0,-1.0,-1.0,3.0,4.25,6.25,4.5,6
3015597,7.6,7.0,9.0,7.25,6.25,5.75,6.42,-1.0,-1.0,-1.0,-1.0,6
3015598,6.8,5.0,4.4,5.5,6.75,5.5,5.92,-1.0,-1.0,-1.0,-1.0,6
3015599,4.8,3.5,2.2,-1.0,-1.0,-1.0,-1.0,6.0,6.0,6.75,6.25,6
3015600,6.2,6.5,5.2,-1.0,-1.0,-1.0,-1.0,5.75,7.25,9.0,7.33,6
3015601,3.0,5.0,3.4,-1.0,-1.0,-1.0,-1.0,3.25,6.75,6.75,5.58,6
3015602,7.2,6.0,3.6,5.5,6.0,5.0,5.5,-1.0,-1.0,-1.0,-1.0,6
3015603,5.8,7.0,2.4,-1.0,-1.0,-1.0,-1.0,5.0,7.0,8.25,6.75,6
3015604,5.4,6.5,5.6,-1.0,-1.0,-1.0,-1.0,6.25,6.25,9.5,7.33,6
3015605,8.2,6.25,7.0,6.0,6.5,5.0,5.83,-1.0,-1.0,-1.0,-1.0,6
3015606,6.0,4.0,3.8,-1.0,-1.0,-1.0,-1.0,2.75,6.75,7.75,5.75,6
3015607,3.6,5.5,4.0,-1.0,-1.0,-1.0,-1.0,3.0,6.25,7.0,5.42,6
3015608,3.0,3.5,2.6,-1.0,-1.0,-1.0,-1.0,2.25,4.0,4.25,3.5,6
3015609,3.2,4.0,3.8,-1.0,-1.0,-1.0,-1.0,3.75,4.5,7.5,5.25,6
3015611,2.4,4.5,2.6,-1.0,-1.0,-1.0,-1.0,3.25,5.75,7.5,5.5,6
3015612,3.8,2.5,3.2,-1.0,-1.0,-1.0,-1.0,3.0,5.0,7.25,5.08,6
3015613,8.8,7.0,5.6,7.75,8.5,4.25,6.83,-1.0,-1.0,-1.0,-1.0,6
3015614,7.0,7.25,3.4,5.5,5.75,6.0,5.75,-1.0,-1.0,-1.0,-1.0,6
3015615,3.2,5.0,4.2,-1.0,-1.0,-1.0,-1.0,3.5,4.75,7.5,5.25,6
3015616,7.4,7.5,3.0,5.75,7.75,4.25,5.92,-1.0,-1.0,-1.0,-1.0,6
3015617,6.6,5.5,3.8,-1.0,-1.0,-1.0,-1.0,5.0,7.75,8.5,7.08,6
3015618,4.0,4.0,3.4,-1.0,-1.0,-1.0,-1.0,3.0,4.5,6.75,4.75,6
3015619,8.0,5.25,8.2,4.0,6.75,4.25,5.0,-1.0,-1.0,-1.0,-1.0,6
3015620,3.4,2.0,2.8,-1.0,-1.0,-1.0,-1.0,3.0,5.5,7.75,5.42,6
3015621,3.8,3.75,3.8,-1.0,-1.0,-1.0,-1.0,4.0,5.25,6.75,5.33,6
3015622,5.4,6.75,6.0,-1.0,-1.0,-1.0,-1.0,3.5,7.75,8.75,6.67,6
3015623,6.0,5.5,2.8,-1.0,-1.0,-1.0,-1.0,4.75,7.25,9.0,7.0,6
3015624,4.8,7.25,5.2,-1.0,-1.0,-1.0,-1.0,6.25,7.0,8.0,7.08,6
3015625,6.2,7.0,4.2,7.0,5.5,5.5,6.0,-1.0,-1.0,-1.0,-1.0,6
3015626,7.6,6.25,7.8,7.25,5.5,4.0,5.58,-1.0,-1.0,-1.0,-1.0,6
3015627,6.8,6.25,3.2,5.75,6.75,6.25,6.25,-1.0,-1.0,-1.0,-1.0,6
3015628,5.6,3.5,2.6,-1.0,-1.0,-1.0,-1.0,2.5,4.0,7.0,4.5,6
3015629,6.6,6.25,5.8,-1.0,-1.0,-1.0,-1.0,5.25,7.75,9.0,7.33,6
3015630,5.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,2.5,6.75,7.5,5.58,6
3015631,3.6,2.75,2.6,-1.0,-1.0,-1.0,-1.0,2.75,4.25,6.5,4.5,6
3015632,6.6,5.5,3.6,-1.0,-1.0,-1.0,-1.0,6.0,6.0,8.5,6.83,6
3015633,6.0,5.0,3.8,7.5,6.0,4.75,6.08,-1.0,-1.0,-1.0,-1.0,6
3015634,7.4,7.0,2.8,5.5,6.25,4.75,5.5,-1.0,-1.0,-1.0,-1.0,6
3015635,6.4,3.5,3.8,-1.0,-1.0,-1.0,-1.0,5.5,6.25,6.75,6.17,6
3015636,5.4,5.0,2.6,-1.0,-1.0,-1.0,-1.0,6.0,5.25,9.25,6.83,6
3015637,4.0,5.5,1.8,-1.0,-1.0,-1.0,-1.0,5.25,6.75,8.25,6.75,6
3015638,5.6,5.25,2.6,-1.0,-1.0,-1.0,-1.0,7.25,7.5,9.75,8.17,6
3015639,3.6,3.5,2.0,-1.0,-1.0,-1.0,-1.0,3.0,6.75,8.5,6.08,6
3015640,4.8,5.25,3.8,-1.0,-1.0,-1.0,-1.0,6.0,6.25,7.75,6.67,6
3015641,6.2,5.0,3.8,-1.0,-1.0,-1.0,-1.0,5.75,6.5,8.0,6.75,6
3015642,4.8,6.0,4.8,-1.0,-1.0,-1.0,-1.0,4.0,6.5,8.0,6.17,6
3015643,7.6,6.0,5.2,5.25,6.0,5.25,5.5,-1.0,-1.0,-1.0,-1.0,6
3015644,4.4,6.25,4.2,-1.0,-1.0,-1.0,-1.0,4.5,5.5,7.25,5.75,6
3015645,7.8,6.75,5.6,6.75,7.0,6.0,6.58,-1.0,-1.0,-1.0,-1.0,6
3015646,2.2,3.5,2.4,-1.0,-1.0,-1.0,-1.0,3.25,4.0,5.0,4.08,6
3015647,4.6,5.0,2.6,-1.0,-1.0,-1.0,-1.0,4.5,7.0,7.25,6.25,6
3015648,8.0,7.5,8.6,-1.0,-1.0,-1.0,-1.0,7.25,7.25,8.75,7.75,6
3015649,5.2,5.0,3.8,-1.0,-1.0,-1.0,-1.0,4.5,6.0,8.0,6.17,6
3015650,6.8,8.0,6.0,-1.0,-1.0,-1.0,-1.0,8.5,10.0,10.0,9.5,6
3015651,6.4,7.5,9.4,-1.0,-1.0,-1.0,-1.0,9.0,8.75,9.25,9.0,6
3015652,3.4,2.5,2.0,-1.0,-1.0,-1.0,-1.0,4.25,6.0,7.0,5.75,6
3015653,8.4,6.75,5.0,6.75,8.5,4.25,6.5,-1.0,-1.0,-1.0,-1.0,6
3015654,5.2,4.25,2.0,-1.0,-1.0,-1.0,-1.0,4.75,6.75,8.25,6.58,6
3015655,3.6,2.25,2.2,-1.0,-1.0,-1.0,-1.0,4.5,4.0,6.0,4.83,6
3015656,7.0,5.5,2.8,5.25,3.75,3.5,4.17,-1.0,-1.0,-1.0,-1.0,6
3015657,6.8,7.5,4.6,-1.0,-1.0,-1.0,-1.0,6.25,6.5,9.0,7.25,6
3015658,4.0,7.5,3.4,-1.0,-1.0,-1.0,-1.0,2.75,5.75,6.25,4.92,6
3015659,3.6,5.0,3.4,-1.0,-1.0,-1.0,-1.0,3.75,5.0,8.0,5.58,6
3015660,4.8,6.0,4.4,-1.0,-1.0,-1.0,-1.0,5.0,6.0,7.25,6.08,6
3015661,3.4,6.5,8.0,-1.0,-1.0,-1.0,-1.0,5.5,7.0,8.0,6.83,6
3015662,4.6,4.0,3.4,-1.0,-1.0,-1.0,-1.0,4.25,7.0,7.0,6.08,6
3015663,3.8,5.75,1.4,-1.0,-1.0,-1.0,-1.0,6.5,5.0,8.0,6.5,6
3015664,4.6,4.25,4.2,-1.0,-1.0,-1.0,-1.0,5.0,5.75,7.5,6.08,6
3015665,6.4,6.5,3.2,6.25,5.0,5.5,5.58,-1.0,-1.0,-1.0,-1.0,6
3015666,5.0,5.25,1.6,-1.0,-1.0,-1.0,-1.0,4.25,7.5,7.5,6.42,6
3015667,7.4,4.25,3.8,-1.0,-1.0,-1.0,-1.0,4.75,8.0,8.5,7.08,6
3015668,7.4,5.25,4.4,5.25,7.25,4.75,5.75,-1.0,-1.0,-1.0,-1.0,6
3015669,5.8,4.5,4.0,-1.0,-1.0,-1.0,-1.0,5.0,7.5,8.25,6.92,6
3015670,7.2,6.75,3.6,7.0,5.75,5.25,6.0,-1.0,-1.0,-1.0,-1.0,6
3015671,5.0,4.25,3.2,-1.0,-1.0,-1.0,-1.0,4.0,6.5,8.0,6.17,6
3015672,4.8,6.25,3.6,-1.0,-1.0,-1.0,-1.0,6.0,7.0,8.0,7.0,6
3015673,5.8,5.5,3.0,-1.0,-1.0,-1.0,-1.0,3.5,6.25,7.75,5.83,6
3015674,7.0,7.0,3.6,-1.0,-1.0,-1.0,-1.0,5.25,6.25,8.25,6.58,6
3015675,2.8,3.25,3.4,-1.0,-1.0,-1.0,-1.0,3.25,2.0,1.5,2.25,6
3015676,5.0,6.0,3.4,-1.0,-1.0,-1.0,-1.0,5.75,5.5,6.5,5.92,6
3015677,7.6,6.0,8.0,6.0,5.25,5.75,5.67,-1.0,-1.0,-1.0,-1.0,6
3015678,5.8,5.25,3.0,-1.0,-1.0,-1.0,-1.0,5.75,5.0,8.5,6.42,6
3015679,5.4,5.25,4.2,-1.0,-1.0,-1.0,-1.0,5.25,7.0,9.25,7.17,6
3015680,6.2,5.25,3.0,-1.0,-1.0,-1.0,-1.0,4.75,5.75,8.25,6.25,6
3015681,4.4,4.0,3.2,-1.0,-1.0,-1.0,-1.0,4.25,6.75,7.25,6.08,6
3015682,8.4,5.25,4.8,5.75,7.5,7.75,7.0,-1.0,-1.0,-1.0,-1.0,6
3015683,8.2,6.75,4.6,8.75,8.5,6.0,7.75,-1.0,-1.0,-1.0,-1.0,6
3015684,4.4,5.5,4.2,-1.0,-1.0,-1.0,-1.0,6.0,6.5,8.75,7.08,6
3015685,5.0,4.0,3.2,-1.0,-1.0,-1.0,-1.0,2.0,5.25,5.25,4.17,6
3015686,7.0,7.0,6.6,-1.0,-1.0,-1.0,-1.0,7.75,7.5,9.75,8.33,6
3015687,6.4,7.0,8.4,-1.0,-1.0,-1.0,-1.0,7.0,8.0,9.5,8.17,6
3015688,6.4,7.0,2.8,6.75,6.25,5.25,6.08,-1.0,-1.0,-1.0,-1.0,6
3015689,5.0,6.75,2.8,-1.0,-1.0,-1.0,-1.0,3.5,5.0,6.5,5.0,6
3015690,5.2,5.75,2.6,-1.0,-1.0,-1.0,-1.0,2.25,6.5,8.5,5.75,6
3015691,8.2,7.25,6.0,7.0,7.75,6.5,7.08,-1.0,-1.0,-1.0,-1.0,6
3015692,3.4,4.5,2.0,-1.0,-1.0,-1.0,-1.0,2.5,4.5,7.75,4.92,6
3015693,7.0,5.25,3.8,6.0,6.0,4.75,5.58,-1.0,-1.0,-1.0,-1.0,6
3015694,4.2,5.25,3.0,-1.0,-1.0,-1.0,-1.0,4.0,5.5,7.25,5.58,6
3015695,2.0,4.25,1.8,-1.0,-1.0,-1.0,-1.0,2.75,5.0,5.0,4.25,6
3015696,5.0,3.75,5.2,-1.0,-1.0,-1.0,-1.0,3.75,5.25,5.25,4.75,6
3015697,5.8,3.75,3.8,-1.0,-1.0,-1.0,-1.0,4.0,7.5,7.25,6.25,6
3015698,6.2,5.25,4.8,-1.0,-1.0,-1.0,-1.0,4.5,6.25,6.75,5.83,6
3015699,3.8,6.25,2.8,-1.0,-1.0,-1.0,-1.0,3.0,5.75,7.75,5.5,6
3015700,6.6,7.0,3.6,-1.0,-1.0,-1.0,-1.0,4.75,8.75,8.5,7.33,6
3015701,4.8,6.75,4.2,-1.0,-1.0,-1.0,-1.0,8.25,5.5,9.5,7.75,6
3015702,7.0,5.75,4.2,4.75,6.25,5.25,5.42,-1.0,-1.0,-1.0,-1.0,6
3015703,4.8,5.5,2.4,-1.0,-1.0,-1.0,-1.0,4.5,6.75,7.5,6.25,6
3015704,5.2,6.25,3.8,-1.0,-1.0,-1.0,-1.0,5.25,6.25,9.25,6.92,6
3015705,8.6,7.0,6.8,7.75,8.75,5.75,7.42,-1.0,-1.0,-1.0,-1.0,6
3015706,4.8,5.5,2.4,-1.0,-1.0,-1.0,-1.0,6.25,6.75,9.25,7.42,6
3015707,6.4,6.5,6.6,-1.0,-1.0,-1.0,-1.0,6.0,7.0,9.0,7.33,6
3015708,6.0,4.75,5.2,-1.0,-1.0,-1.0,-1.0,2.75,7.5,6.5,5.58,6
3015709,4.4,5.0,2.2,-1.0,-1.0,-1.0,-1.0,3.5,7.0,8.0,6.17,6
3015710,5.8,5.0,4.0,-1.0,-1.0,-1.0,-1.0,4.0,6.75,7.0,5.92,6
3015711,9.8,6.0,6.4,5.25,7.75,8.75,7.25,-1.0,-1.0,-1.0,-1.0,6
3015712,7.4,5.5,5.2,6.5,7.25,4.5,6.08,-1.0,-1.0,-1.0,-1.0,6
3015713,7.4,5.5,3.4,5.0,5.75,3.75,4.83,-1.0,-1.0,-1.0,-1.0,6
3015714,4.6,5.0,3.6,4.0,4.25,3.75,4.0,-1.0,-1.0,-1.0,-1.0,6
3015715,4.8,5.5,2.2,-1.0,-1.0,-1.0,-1.0,2.25,4.25,6.25,4.25,6
3015716,4.2,3.75,2.2,-1.0,-1.0,-1.0,-1.0,3.75,5.0,6.5,5.08,6
3015717,7.8,5.0,4.4,6.75,7.25,6.0,6.67,-1.0,-1.0,-1.0,-1.0,6
3015718,7.8,4.0,4.0,5.5,5.0,4.5,5.0,-1.0,-1.0,-1.0,-1.0,6
3015719,7.4,6.25,5.6,7.75,7.25,5.0,6.67,-1.0,-1.0,-1.0,-1.0,6
3015720,5.2,4.25,4.8,-1.0,-1.0,-1.0,-1.0,4.0,5.0,7.25,5.42,6
3015721,6.2,6.5,3.2,-1.0,-1.0,-1.0,-1.0,6.25,6.75,8.0,7.0,6
3015722,9.0,4.75,3.6,8.0,8.25,5.75,7.33,-1.0,-1.0,-1.0,-1.0,6
3015723,6.2,3.5,2.6,-1.0,-1.0,-1.0,-1.0,2.5,6.75,8.5,5.92,6
3015724,7.6,7.0,5.0,-1.0,-1.0,-1.0,-1.0,6.25,6.5,8.25,7.0,6
3015725,4.8,4.5,3.4,-1.0,-1.0,-1.0,-1.0,4.0,5.25,5.75,5.0,6
3015726,7.0,5.25,4.8,-1.0,-1.0,-1.0,-1.0,7.5,8.0,9.0,8.17,6
3015727,3.0,4.0,2.2,-1.0,-1.0,-1.0,-1.0,3.5,6.0,6.0,5.17,6
3015728,7.0,5.0,3.8,6.0,5.5,5.0,5.5,-1.0,-1.0,-1.0,-1.0,6
3015729,4.8,5.75,4.4,-1.0,-1.0,-1.0,-1.0,6.5,7.25,8.0,7.25,6
3015730,3.8,4.0,3.2,-1.0,-1.0,-1.0,-1.0,5.25,6.0,7.5,6.25,6
3015731,3.8,5.0,3.6,-1.0,-1.0,-1.0,-1.0,5.75,7.0,7.5,6.75,6
3015732,5.4,4.25,3.0,-1.0,-1.0,-1.0,-1.0,4.25,5.5,7.75,5.83,6
3015733,5.6,4.75,4.8,-1.0,-1.0,-1.0,-1.0,5.75,8.0,9.25,7.67,6
3015734,7.4,7.5,8.8,-1.0,-1.0,-1.0,-1.0,7.25,8.0,10.0,8.42,6
3015735,6.2,5.75,2.8,-1.0,-1.0,-1.0,-1.0,6.0,6.75,8.25,7.0,6
3015736,5.0,3.75,3.8,-1.0,-1.0,-1.0,-1.0,4.25,5.75,7.75,5.92,6
3015737,5.0,4.5,3.8,-1.0,-1.0,-1.0,-1.0,4.0,7.25,7.0,6.08,6
3015738,7.0,5.5,2.6,3.75,5.25,4.0,4.33,-1.0,-1.0,-1.0,-1.0,6
3015739,6.4,3.0,3.2,-1.0,-1.0,-1.0,-1.0,4.0,5.75,7.25,5.67,6
3015740,5.8,5.0,2.6,-1.0,-1.0,-1.0,-1.0,3.75,6.0,8.75,6.17,6
3015741,3.2,5.75,2.8,-1.0,-1.0,-1.0,-1.0,5.0,7.0,7.0,6.33,6
3015742,7.8,7.0,3.2,6.25,6.5,6.0,6.25,-1.0,-1.0,-1.0,-1.0,6
3015743,4.8,4.5,3.2,-1.0,-1.0,-1.0,-1.0,5.25,6.25,7.75,6.42,6
3015744,3.8,5.0,2.6,-1.0,-1.0,-1.0,-1.0,3.75,5.25,7.75,5.58,6
3015745,7.8,5.75,4.0,6.25,5.75,5.5,5.83,-1.0,-1.0,-1.0,-1.0,6
3015746,3.0,3.5,2.8,3.25,3.25,2.5,3.0,-1.0,-1.0,-1.0,-1.0,6
3015747,5.6,4.0,3.6,-1.0,-1.0,-1.0,-1.0,3.5,5.0,6.5,5.0,6
3015748,6.8,4.5,2.0,-1.0,-1.0,-1.0,-1.0,3.75,6.75,7.5,6.0,6
3015749,6.8,6.0,3.8,-1.0,-1.0,-1.0,-1.0,4.5,8.0,8.25,6.92,6
3015750,4.6,3.0,2.2,-1.0,-1.0,-1.0,-1.0,5.75,7.25,7.0,6.67,6
3015751,4.2,5.25,3.4,-1.0,-1.0,-1.0,-1.0,3.75,4.5,7.0,5.08,6
3015752,6.6,5.75,3.6,6.5,6.5,6.0,6.33,-1.0,-1.0,-1.0,-1.0,6
3015753,2.6,1.5,2.8,-1.0,-1.0,-1.0,-1.0,3.0,1.75,5.0,3.25,6
3015754,7.0,5.25,3.6,4.0,7.25,5.25,5.5,-1.0,-1.0,-1.0,-1.0,6
3015755,3.4,4.5,3.6,-1.0,-1.0,-1.0,-1.0,6.0,7.25,7.75,7.0,6
3015756,6.4,5.5,4.0,-1.0,-1.0,-1.0,-1.0,6.0,6.5,8.75,7.08,6
3015757,5.2,4.25,2.0,-1.0,-1.0,-1.0,-1.0,4.25,6.5,7.75,6.17,6
